CodProd,Desc. Prod.,CodBarra
1002219,PANET 1KG 5 CHOCOLATES PREMIUM,7896986252594
1002221,PANET LANUT 750 MEZZO,7896986253058
1002271,PANETTONE DREAMS FONDUE EO 750G,7896986254437
1002274,PANETTONE FRUTAS EO 500G,7896986254314
1002276,PANETTONE GOTAS EO 500G,7896986254345
1002278,PANETTONE GOTAS 450 2L,7896986254352
1002289,PANETTONE FRUTAS TRUFA EO 580G,7896986254376
1002382,PANETTONE MIL FOLHAS 630G 2L,7896986256288
1002384,PANETTONE TRUFA LACREME 2L,7896986256257
1002386,PANETTONE GOTAS 750 SL,7896986256332
1002390,PANETTONE TRUFADO GOTAS 750G 2 L,7896986256325
1002392,PANETTONE 580 BRIGADEIRO 2L,7896986256295
1002393,PANE TRADIZIONALE LACREME 650G,7896986256301
1002402,PANETTONE NATAL 7KG,7896986256394
1002468,PANET LACREME 650 MEZZO,7896986258671
1002469,PANETTONE TRUFADO COCO 650G,7896986258664
1002474,"PANET LACREME 1,5KG ESPECIAL",7896986258961
1002476,PANET LACREME ZERO ACUCAR 650,7896986258633
1002481,PANET DREAMS 750 BANOFFEE,7896986258626
1002652,PANETTONE LC ZERO ACUCAR 650G 2L,7896986262135
1002847,PANET MASTERCHEF 670 CARAMELO,7896986266232
1002871,PANET 670 LEITE CONDENSADO,7896986267918
1002875,PANET BC 750 DEDO DE DEUS 67%,7896986266058
1002876,PANET DREAMS 800 MIL FOLHAS,7896986266225
1003184,PANET DREAMS 750 DOCE LEITE,7896986281730
1003185,PANET MEZZO 580 TRUFADO,7896986281488
1003186,PANET 130 MINI BRIGADEIRO,7896986283291
1003189,PANET  420 CHOCOLATE AO LEITE,7896986283567
1003197,PANET MF 800 PISTACHE,7896986281723
1003222,PANET 800 MIL FOLHAS AVELA,7896986281716
1003225,PANET LC 780 RECEITA ITALINA,7896986281464
1003336,PANETTONE CS 40 FRUTAS,7896986291210
1003371,PANET 200 PEDACOS AO LEITE,7896986291555
1003461,PANETTONE LACREME SUPREME 1000,7896986296444
1003464,PANETTONE HARRY POTTER 500,7896986296772
1003469,PANETTONE 450 GOTAS,7896986297205
1003470,PANETTONE 450 FRUTAS,7896986297274
1003486,PANETTONE 750 DREAMS TIRAMISU,7896986296468
1003488,PANETTONE 580 BRIGADEIRO,7896986298370
1003489,PANETTONE 650 LACREME,7896986298363
1003490,PANETTONE 580 LIMAO SICILIANO,7896986298387
1003494,PANETTONE 580 LIMAO 2L,7896986297007
1003495,PANET 750 DREAMS TIRAMISU 2L,7896986296987
1003496,"PANET 1,0 LACREME SUPREME 2L",7896986297557
1003497,PANETTONE 500 HP CARAMELO 2L,7896986296994
1003579,COOKIES 140 GOTAS AO LEITE,7896986216923
1003580,PANETTONE 450 GOTAS SH PAN,7896986217135
1003707,PANETTONE FONDUE 900 MF PISTACHE,7896986229442
1003735,PANETTONE 750 DREAMS TORT MARACUJA,7896986218620
1003752,PANETTONE MARACUJA 620 SL,7896986255250
1003794,PANETTONE 650 CLASSICO MIAU,7896986268847
1003796,PANETTONE 900 MIL FOLHAS,7896986248917
1003832,DEGUSTACAO 580 PANET SPECULOOS,7896986268151
1003833,PANET 850 LACREME 3 CHOC,7896986272363
1003857,PANETTONE 580 SPECULOOS,7896986218699
1003862,PANETTONE 500 BROWNIE,7896986218651
1003883,PANET 400 FRUTAS 2L,7896986273926
1003893,PANETTONE 620 RECH BRANCO 2L,7896986274664
1003970,PANETTONE 420 CS COORP TRUFADO,7896986276521
1003982,PANETTONE 580 BRIGADERIA BRIG,7896986283673
1003991,PANETTONE 650 LACREME CORP,7896986285127
1004041,MINI 80 PANETTONE SERVICOS,7896986290565
1004152,PANETTONE 450 SPECULOOS 2L,7896986246203
1004161,PANETTONE 580 FRUT VERMELHAS SL,7896986248092
1004162,PANETTONE 580 DOCE L E BANANA SL,7896986248115
1004179,PANETTONE CHOC 300 BROWNIE SL,7896986250156
1004180,PANET MILANES 450 GOTAS SL,7896986273797
1004195,PANETTONE 450 BANANA SL,7896986274336
1004213,PANETTONE 580 FRUTAS VERMELHAS,7896986275715
1004214,DEG PANET 580 FRUTAS VERMELHAS,7896986275753
1004221,"PANETTONE LINGUA DE GATO LC 1,4",7896986275210
1004222,PANET DREAMS 750 SPECULOOS GOLD,7896986276385
1004226,PANETTONE 650 LC MEZZO ZA,7896986275777
2000792,PANETTONE SINTONIA 500G,
2000793,PANETTONE ZERO 600G,
2000794,PANETTONE TRU TRAD S COBERTURA,
2000795,PANETTONE FRUTAS 500G,
2000796,PANETTONE GOTAS 500G,
2000797,PANETTONE DOCE DE LEITE 600G,
2000979,PANETTONE TRUFADO NO PALITO,
2002089,PANETTONE BRIGADERIA CS,2002089
2003505,COMBO FAT PANET GOT E CAFE,7896986261800
2003508,FAT PANET MANT FRUTAS,7896986261794
2003509,FAT PANET MANT GOTAS,7896986261787
2003511,AD PEDAÇOS DE PANETTONE,7896986261848
2003523,COMBO FAT PANET FRU E CAFE,7896986262340
2005534,BOMBONIERE PAO DE MEL,7896986259142
2005535,PANETONE 580 BRIGADERIA,7896986257841
2005536,BRIG ZERO ACUCAR,7896986258060
2005537,BRIG NINHO NUTELLA,7896986257957
2005538,BRIGATTONE NO POTE,7896986259234
2005539,BRIG DOCE LEITE NOZES,7896986257964
2005540,BRIGATTONE PISTACHE BRIGADERIA,7896986257834
2005541,PANETONE 580 BRIGADERIA,7896986257292
2005542,PANETONE FRUTAS 450,7896986257285
2005543,PELUCIA PAPAI NOEL,7896986258817
2005544,PIRULITO DRAGE BRIG,7896986258909
2005545,DRAGEA AVELA BRIG,7896986258503
1000256,OVO CS MOCK-UP 6KG,7896986202100
1000323,OVO CS 80G,7896986238444
1000324,OVO CS DOACAO 80G,7896986203527
1000333,OVO CS BRANCO 400G,7896986206832
1000335,OVO CS CEREJA 400G,7896986206757
1000354,CAIXA FELIZ PASCOA 200G,7896986237300
1000355,CHOCOARTE 40 FELIZ PASCOA CM,7896986238642
1000356,CACAU MAGICO 100G,7896986201349
1000358,CHOCOELHO 70G,7896986237560
1000359,COELHINHOS DECORADOS 90G,7896986239922
1000363,KIT FAZENDO ARTE PASCOA 165G,7896986203657
1000365,OVO MIAU 180G,7896986203633
1000369,OVO TURMA DA MONICA 160G,7896986203602
1000370,OVO CARROSSEL 160G,7896986203596
1000371,OVO CS EXPLOSIVO 80G,7896986239908
1000372,OVO CACAU DESIGN 160G,7896986238802
1000374,OVO INTENSIDADE 70% 200G,7896986203749
1000378,TRIO GOURMET BRIGADERIA 440G,7896986203787
1000379,OVO ZERO ADICAO DE ACUCAR 180G,7896986239854
1000380,OVO CS ZERO LACTOSE 180G,7896986239892
1000381,OVO CS TRUFFON AVELA 200G,7896986235351
1000383,OVO CS TRUFFON TRADICIONAL 200G,7896986235344
1000385,OVO CS BRANCO COOKIES 200G,7896986238772
1000386,OVO CS MEZZO 400G,7896986203800
1000387,OVO CS DREAMS AVELA 400G,7896986230837
1000388,OVO CS DREAMS BRIGADEIRO 400G,7896986201455
1000389,OVO DREAMS MARACUJA 400G,7896986236228
1000390,OVO CS DREAMS MEZZO 400G,7896986237515
1000391,OVO CS DREAMS NAPOLITANO 400G,7896986239823
1000392,OVO CS DREAMS TRADICIONAL 400G,7896986230820
1000393,OVO CS DREAMS ZERO 400G,7896986201288
1000394,OVO CS GOURMET BELGA 400G,7896986203886
1000395,PASCOTTONE 750G,7896986203572
1000396,TABLETE DOCE GESTOS PASCOA 135G,7896986235382
1000397,CUBO FELIZ PASCOA 140G,7896986202032
1000398,"OVO CS CLASSICOS SORTIDO 2,8KG",7896986201431
1000399,OVO CS CLASSICOS SORTIDO 800G,7896986206672
1000436,OVO CS 6KG,7896986204531
1000465,OVO DREAMS BRIGADEIRO 400G 2LINH,7896986204883
1000511,PEGADAS DO COELHO CS 215G,7896986205583
1000515,OVO CLASSICOS CROCANTE 350G,7896986205644
1000517,OVO CLASSICOS CEREJA 350G,7896986205637
1000518,OVO CLASSICOS TRUFA 350G,7896986205668
1000521,OVO CS ZERO LACTOSE 180G,7896986205729
1000522,OVO CLASSICOS DOCE DE LEITE 350G,7896986205651
1000524,OVO CS RIO 2 160G,7896986205613
1000525,OVO GOURMET DE CORTE 350G,7896986205705
1000528,MINI OVOS DREAMS COLLECTION 180G,7896986205699
1000529,OVO CACAU SHOW TRUFFON AVELA 200,7896986206016
1000531,OVO CACAU SHOW TRUFFON TRAD 200G,7896986206030
1000548,OVO CHOCOBICHOS 160G,7896986206184
1000566,LATA CAPRICHO MINI OVINHOS 200G,7896986207747
1000723,CAIXA 6 TRUFAS PASCOA,7896986211423
1000724,CAIXA 9 TRUFAS PASCOA,7896986211430
1000728,CAIXA 16 TRUFAS PASCOA,7896986211447
1000730,COELHO ABRACO,7896986211492
1000732,COELHO CHOCOLATIER,7896986211461
1000733,MINI COELHO,7896986211485
1000734,COPO CAPRICHO MINI OVINHOS 200G,7896986211065
1000735,LATA LA CREME DE PASCOA 180G,7896986211089
1000736,OVO CS BELLAS CANETINHAS 160G,7896986211164
1000737,OVO BYTES AMENDOIM 200G,7896986211768
1000738,OVO BYTES COOKIES 200G,7896986211775
1000739,OVO CS DREAMS MORANGO 400G,7896986211638
1000740,OVO GOURMET MORANGO 350G,7896986211744
1000741,OVO GOURMET CARAMELO 400G,7896986211782
1000742,OVO LACREME AO LEITE 360G,7896986211249
1000743,OVO LACREME BRANCO 360G,7896986211256
1000744,OVO LACREME KIDS 200G,7896986211119
1000745,OVO LACREME RECHEADO 400G,7896986211799
1000746,OVO LIGA DA JUSTICA 160G,7896986211225
1000747,OVO PEQUENO PRINCIPE 160G,7896986211218
1000748,OVO SINTONIA 350G,7896986211232
1000749,TRIO GOURMET BRIGADEIRO 440G,7896986211805
1000751,OVO TRUFFON MORANGO 2015,7896986211096
1000752,OVO CS CHOCOBICHOS 160G,7896986211812
1000779,COELHO G 31CM PASCOA,7896986212178
1000835,OVO GOUR BELGA MINI OVOS 255G,7896986213199
1000964,COELHO ARTESANAL 70G,7896986215070
1000965,PIRULITO PASCOA,7896986215315
1000966,OVO CS TRUFFON MEZZO 200G,7896986215094
1000967,OVO CS PROFITEROLES 400G,7896986215131
1000970,OVO EXPLOSIVO 100G,7896986215209
1000972,OVO DREAMS BRIGADEIRO 400G,7896986215445
1000973,CX MINI LC KIDS 200G,7896986215100
1000974,OVO LACREME KIDS 160G,7896986215308
1000975,OVO CORTE 350G,7896986215179
1000976,TRIO GOURMET 400G,7896986215162
1000977,LATA CAPRICHO OVINHOS 180G,7896986215193
1000978,OVO BENDITO CACAO 200G,7896986215438
1000979,OVO DREAMS LUAN SANTANA 400G,7896986215476
1000980,OVO DREAMS MOUSSE DE LIMAO 400G,7896986215483
1000983,OVO BYTES CROCANTE 200G,7896986215155
1000984,CACAU MAGICO 95G,7896986215087
1000985,OVO CS BELLAS 160G,7896986215117
1000987,LACREME COLLECTION 180G,7896986215469
1000988,OVO INTENSIDADE 400G,7896986215148
1000993,OVO GOURMET VINHO DO PORTO 350G,7896986215575
1000996,PASCOTTONE GOTAS 750G,7896986215186
1000997,OVO BENDITO 55% 375G,7896986215605
1001023,KIT BRINDES DE PASCOA,7896986216015
1001107,DEGUST OVO PROFITEROLE,7896986217685
1001108,DEGUST MOUSSE LIMAO,7896986217678
1001109,DEGUST TIRAMISU,7896986217661
1001126,OVO DREAMS BOMBA 400G,7896986219207
1001133,OVO DREAMS MIL FOLHAS 400G,7896986219214
1001138,MINI OVO LEITE BRIGADERIA VERDE,7896986219306
1001139,MINI OVO LEITE BRIGADERIA AMAR,7896986219290
1001140,PASCOTTONE C GOTAS 750G 2L,7896986219351
1001152,OVINHO RECH TRUFA AO LEITE 1 KG,7896986219498
1001154,OVO BOMBA 400G 2 LINHA,7896986219504
1001166,OVO ARTESANAL CS 175G,7896986219603
1001180,CAIXA FELIZ PASCOA ESPECIAL 200G,
1001181,CHOCOARTE CUSTOMIZADO PASCOA 40G,
1001207,OVO GOURMET C OVINHOS 350G,7896986220555
1001209,OVO BRANCO COOKIES 200G,7896986220579
1001210,OVO AO LEITE 200G,7896986220562
1001211,OVO CROCANTE 200G,
1001214,OVO BEN CACAO 360G,7896986220678
1001218,OVO CHOCO ESPORTES 160G,7896986220616
1001219,OVO COOKIES CARAMEL,
1001221,OVO COOKIES E CREAM 200G,
1001222,OVO LACREME 175G,7896986220760
1001223,BANDEJA DE MINI OVINHOS 54G,7896986220753
1001224,CAIXA FELIZ PASCOA 140G,7896986220777
1001225,OVO DREAMS SOBR BEM CASADO 400G,7896986220784
1001226,MAKE CAPRICHO C OVINHOS 180G,7896986220715
1001227,OVO CHOCOMONSTROS 160G,7896986220685
1001229,OVO DREAMS MOUSSE MARACUJA 400G,7896986220791
1001235,OVO CLASSICOS SORTIDO 360G,7896986220890
1001236,OVO CLASSICOS TRUFA TRAD 360G,
1001303,OVO ZERO LACTOSE  AO LEITE 180G,7896986222184
1001376,"CASCA AO LEITE 77,5G",7896986223839
1001377,"CASCA AO LEITE BRIGADERIA 77,5G",7896986223846
1001378,"CASCA BRANCA 77,5G",7896986223822
1001380,"MEIA TRUFA LACREME 6,75G",7896986223853
1001513,CUBO CACAU MAGIA 145 BRIGADEIRO,7896986226212
1001514,POTE VIDRO COELHO C OVINHOS 160G,7896986226281
1001515,OVO CLASSICOS CROCANTE 360G,7896986226199
1001516,OVO CLASSICOS PACOCA 360G,7896986226267
1001517,OVO DREAMS TORTA HOLANDESA 400G,7896986226250
1001518,OVO BRANCO C COOKIES 200G,7896986226243
1001519,OVO AO LEITE C AGREGADO 200G,7896986226205
1001520,OVO GRANCHERIE 350G,7896986226229
1001521,OVO LANUT 400G,7896986226274
1001522,OVO CLASSICOS TRUFA 180G,7896986226236
1001523,CX CAPRICHO OVINHOS 180G,7896986226182
1001670,OVO COCO BAMBU,7896986231100
1001776,OVO CLASSICOS BRIGADEIRO 350G,7896986234408
1001777,OVO CLASSICOS SORTIDO 350G,7896986234392
1001778,OVO CLASSICOS MEZZO 200G,7896986234507
1001797,OVO CLASSICOS SORTIDO 2KGX1UN,7896986236983
1001798,OVO CLASSICOS PROMO 7KGX1UN,7896986236990
1001801,OVO DREAMS 5 CHOCOLATES 400G,7896986237461
1001802,OVO DREAMS PAO DE MEL 400G,7896986237478
1001803,BOMBONS CACAU MAGIA CHOCOLAT 78G,7896986237485
1001804,BOMBONS CACAU MAGIA MORANGO 78G,7896986237492
1001805,CX LACREME COLLECTION 160G,7896986237508
1001818,OVO LANUT 300G,7896986237874
1001819,OVO MINI GOURMET 158G,7896986237775
1001820,OVO MONTEBELLO 120G,7896986237805
1001821,OVO BENDITO CACAO NIBS 310G,7896986237812
1001822,OVO CACAU MAGIA 40G,7896986237881
1001823,OVO CHOCOBICHOS 80G,7896986237850
1001824,OVO PERSONALIZAVEL AO LEITE 220G,7896986237867
1001837,OVO CLASSICOS TRUFA 200G,7896986238420
1001844,BOMBONS DREAMS 90G,7896986238543
1001845,FONDUE EXPERIENCE 325G,7896986238512
1001847,OVO GRANCHERIE 305G,7896986238529
1001865,OVO CLASSICOS SORTIDO 70KG,7896986240089
1001866,OVO CLASSICOS SORTIDO 700KG,7896986240096
1001895,OVO CLASSICOS VENDAVEL 7KG,7896986240720
1001913,OVO COLLECTION BRIGADERIA,7896986241666
1001967,BOMBOM AVELA ZERO ADICAO ACUCAR,7896986243905
1001968,CASCA OVO AO LEITE ZERO ACUCAR,7896986243776
1002040,OVO CS BRIGADEIRO 200G,7896986246906
1002051,OVO 7 CHOCOLATES 400GX6UN,7896986247002
1002052,OVO CS CROCANTE 280GX15UN,7896986246937
1002053,OVO CS SORTIDO 280GX15UN,7896986246951
1002054,OVO CS TRUFA 280GX15UN,7896986246920
1002055,OVO GRANCHERIE 360GX12UN,7896986246975
1002057,OVO RECH LANUT 400GX6UN,7896986246999
1002058,OVO LANUT 360GX12UN,7896986246968
1002059,OVO LOONEY TUNES 160GX8UN,7896986246883
1002060,OVO SCOOBY DOO 180G,7896986246890
1002061,OVO CHOCO ESPORTES BOLA 160GX8UN,7896986246876
1002063,OVO 700 CS SORTIDO,7896986246982
1002064,TABLETE CACAU MAGIA 115G,7896986247057
1002066,PACK OVINHOS 250 CM,7896986247040
1002067,OVO RECH LACREME MEZZO 400GX6UN,7896986247019
1002081,OVO DREAMS BROWNIE 400G,7896986246814
1002082,OVO CHOCOMONSTROS PANTUFA P 160G,7896986246838
1002083,OVO CHOCOMONSTROS PANTUFA G 160G,7896986246821
1002086,OVO BELLAS 160G,7896986246845
1002107,OVO MONTEBELLO 155G,7896986246913
1002117,CUBO CACAU MAGIA 145G,1002117
1002138,OVO COLLECTION PAO DE MEL BRIG,7896986250552
1002140,CASCA AO LEITE 0 ACUCAR 80 GR,7896986250576
1002141,CASCA AO LEITE ZERO LACTOSE 80,7896986250569
1002155,CX MC JUNIOR AVENTAL,7896986250989
1002156,CX MC JUNIOR CHAPEU,7896986250996
1002157,OVINHOS CAPRICHO PRETO,7896986250934
1002167,OVO PANTUFA VERDE P,7896986250873
1002169,OVO MANCHESTER CITY,7896986251047
1002170,OVO LT FRAJOLA,7896986250941
1002171,OVO LOONEY TUNES TAZ,7896986250965
1002173,OVO LT PIU PIU,7896986250972
1002176,OVO MONTEBELLO 530G,7896986251467
1002202,BOMBOM BROWNIE E NOZES 2L,7896986251733
1002228,OVO LOONEY TUNES CHAVEIRO 180G,7896986253867
1002229,OVO CHOCOESPORTES NBA 160GX8UN,7896986253805
1002259,OVO PANTUFA INFANTIL 2021,7896986253874
1002261,OVO PANTUFA ADULTO 2021,7896986253881
1002262,OVO BOLA CHOCOMONSTROS,7896986253812
1002263,OVO COPO TIMES 160G,7896986253843
1002264,OVO LACREME KIDS ENFEITE LAPIS,1002264
1002265,BOMBONS LIGA DA JUSTICA 200G,7896986253829
1002266,OVO BELLAS MOCHILA UNICORNIO,7896986253799
1002283,OVO MEZZO PACOCA 290GX12UN,7896986260803
1002284,OVO LACREME MEZZO 260GX12UN,7896986254239
1002299,OVO DREAMS MERENGUE MORANGO 400G,7896986254192
1002300,DREAMS MIL FOLHAS DOCE DE LEITE,7896986254208
1002304,OVO AMARULA 216GX6UN,7896986254604
1002305,OVO LACREME ZERO ACUCAR 180G,7896986254970
1002310,OVO LOONEY TUNES TOUCA 160G,7896986254598
1002311,CARTAO CACAU MAGIA 15GX24UN,7896986254253
1002346,OVO LAKERS 160G,7896986253324
1002347,OVO CHOCOESPORTES NBA 160G,7896986253317
1002348,OVO CHOCOESPORTES CHICAGO BULLS,7896986253300
1002349,OVO COPO MANCHESTER CITY 160G,7896986253348
1002350,OVO COPO JUVENTUS 160G,7896986253331
1002351,OVO TOUCA PATOLINO 160G,7896986253386
1002352,OVO TOUCA PAPALEGUAS 160G,7896986253379
1002353,OVO TOUCA PERNALONGA 170G,7896986297984
1002354,OVO TOUCA COYOTE 160G,7896986253362
1002355,OVO BYTES FONE AZUL 200G,7896986253393
1002356,OVO BYTES FONE PRETO 200G,7896986253409
1002357,OVO BYTES FONE ROXO 200G,7896986253416
1002358,OVO CHAVEIRO PERNALONGA 180G,7896986253423
1002362,OVO CHAVEIRO FRAJOLA 180G,7896986253454
1002363,OVO CHAVEIRO PIU PIU 180G,7896986253430
1002364,OVO CHAVEIRO TAZ 180G,7896986253447
1002365,OVO CHAVEIRO PATOLINO 180G,7896986253461
1002366,OVO PANTUFA P AZUL 160G,7896986253485
1002368,OVO PANTUFA P ROXO 160G,7896986253478
1002369,OVO PANTUFA P VERDE160G,7896986253492
1002370,OVO PANTUFA G ROXO 160G,7896986253508
1002371,OVO PANTUFA G VERDE 160G,7896986253522
1002372,OVO PANTUFA G AZUL 160G,7896986253515
1002373,OVO BOLA CHOCOMONSTROS ROSA 160G,7896986253539
1002374,OVO BOLA CHOCOMONSTRO VERDE 160G,7896986253546
1002375,OVO BOLA CHOCOMONSTRO AMARELA,7896986253553
1002380,BOMBONS LIGA DA JUSTICA BATMAN,7896986253560
1002381,BOMBONS LIGA JUSTICA MULHER M,7896986253577
1002444,OVO SCOOBYDOO AO LEITE 160G,7896986257940
1002445,OVO BELAS AO LEITE 160G,7896986257995
1002446,OVO CHOCOESPORTES NBA 160G,7896986258008
1002450,LOONEY TUNES C BBS 180G,7896986258022
1002451,OVO URSINHOS CARINHOSOS LEITE 160G,7896986258015
1002452,OVO TIMES AO LEITE 160G,7896986258039
1002505,OVO 200 MIAU,7896986259470
1002510,OVO BYTES CROCANTE 280G,7896986259487
1002511,OVO BYTES COOKIES 280G,7896986259517
1002513,OVO CS TRUFA 200G,7896986259531
1002520,OVO POP SOCKET 160G,7896986260117
1002524,OVO LACREME CARIMBO 160G,7896986253850
1002525,OVO CS LEITE CONDENSADO 280G,7896986259524
1002539,OVO CHOCO NBA WARRIORS 160G,7896986259951
1002540,OVO CHOCO NBA NETS 160G,7896986259968
1002541,OVO CHOCO NBA LAKERS 160G,7896986259937
1002542,OVO CHOCO NBA BULLS 160G,7896986259944
1002543,OVO TRIO GOURMET,7896986259579
1002544,OVO CHAVEIRO FRAJOLA 180G,7896986259760
1002545,OVO CHAVEIRO PATOLINO  180G,7896986259784
1002546,OVO CHAVEIRO PERNALONGA 180G,7896986259777
1002547,OVO CHAVEIRO PIU PIU 180G,7896986259753
1002549,OVO MEZZO LACREME 260G,7896986260810
1002550,OVO MEZZO PACOQUITA 290G,7896986254246
1002553,OVO DREAMS BELGA 400G,7896986260315
1002555,OVO LACREME ZERO RECH 400G,7896986260162
1002557,OVO LACREME ZERO LAC 180G,7896986260919
1002558,CX OVINHOS 150 DREAMS,7896986260957
1002576,OVO DREAMS BANOFFEE 400G,7896986260179
1002577,OVO TOUCA SCOOBY 160G,7896986259876
1002578,OVO DREAMS AVELA 400G,7896986260186
1002579,OVO PANTUFA BELLAS 160G,obpu
1002581,OVO TOUCA JERRY 160G,7896986259883
1002582,CX CASA PAPEL 160G,7896986259708
1002583,CX THE WITCHER 160G,7896986259692
1002584,CX STRANGER 160G,7896986259715
1002585,OVO BENDITO CACAO BTB 200G,7896986260322
1002586,OVO MONTEBELLO DUO 155G,7896986260193
1002587,OVO TOUCA TOM 160G,7896986259890
1002588,OVO FONE OFF-WHITE 200G,7896986259746
1002589,OVO  FONE ROSA 200G,7896986259739
1002590,OVO  FONE VERDE 200G,7896986259722
1002592,OVO CHOCOMONSTROS JUBILEU 160G,7896986259913
1002593,OVO CHOCOMONSTROS FILO 160G,7896986259906
1002594,OVO CHOCOMONSTROS BARTOL 160G,7896986259920
1002605,OVO LOONEY TAZ G 160G,7896986259845
1002606,OVO LOONEY PERNA P 160G,7896986259821
1002607,OVO LOONEY PIU PIU G 160G,7896986259869
1002608,OVO LOONEY TAZ P 160G,7896986259814
1002610,OVO LOONEY FRAJOLA G 160G,7896986259838
1002611,OVO LOONEY FRAJOLA P 160G,7896986259807
1002612,OVO LOONEY  PIU PIU P 160G,7896986259791
1002614,OVO LOONEY PERNA G 160G,7896986259852
1002615,OVO STRANGER THINGS 160G,7896986259685
1002617,CX CAPRICHO OVINHOS 180G,7896986259975
1002624,CX LACREME OVINHOS 60G,7896986260346
1002777,OVO DREAMS CC BAMBU 400G,7896986264573
1002778,CUBO CACAU MAGIA MARISOL 145G,7896986264634
1002799,CX MINI OVINHOS BRIGADERIA 60G,7896986264801
1002897,OVO DREAMS 400 COOKIES CREAM,7896986268564
1002901,OVO CS 280 BRIGADEIRO,7896986268625
1002902,OVO LANUT MEZZO 260,7896986268588
1002903,OVO LANUT 400 PISTACHE,7896986268571
1002904,OVO LACREME 400 ZERO RECHEADO,7896986268595
1002905,CX CM 100 DRAGE,7896986268939
1002907,OVO LC KIDS 160 BORRACHA,7896986269172
1002909,TAB CM 115 DRAGE,7896986268885
1002911,CHOCOARTE CM 40 FELIZ PASCOA,7896986269707
1002923,OVO BC 160 65% VEGANO,7896986268618
1002924,OVO LC KIDS 160G TOUCA,7896986268397
1002925,OVO BYTES FONE 200G LILAS,7896986268502
1002926,OVO BYTES FONE 200G CINZA,7896986268519
1002927,OVO BYTES FONE 200G AZUL,7896986268496
1002928,OVO SCOOBYDOO 160G PANTUFA G,7896986268489
1002929,OVO SCOOBYDOO 160G PANTUFA P,7896986268472
1002931,OVO TOM 160G PANTUFA G,7896986268366
1002932,OVO TOM 160G PANTUFA P,7896986268359
1002939,OVO LOONEY SP CHAV 160G PERNA,7896986269493
1002940,OVO LOONEY SP CHAV 160G FRAJOLA,7896986269486
1002941,OVO LOONEY SP CHAV 160G PATOLINO,7896986269509
1002942,OVO LOONEY SP CHAV 160G PIU PIU,7896986269516
1002943,OVO LOONEY SP CHAV 160G TAZ,7896986269523
1002949,OVO CHOCOESPORTES  160G PSG,7896986269646
1002950,OVO BELLAS 160G MOCHILA LILAS,7896986269561
1002951,OVO CHOCOESPORTES 160G BAYERN,7896986269639
1002975,OVO CHOCO ALMOFADA 160G ABELAR,7896986268410
1002976,OVO CHOCO ALMOFADA 160G CLAUDE,7896986268427
1002977,OVO CHOCO ALMOFADA 160G LUDOVI,7896986268434
1002978,OVO BELLAS 160G PANTUFA LILAS,7896986259661
1002997,OVO NBA CHAVEIRO 160G LAKERS,7896986269615
1002998,OVO NBA CHAVEIRO 160G CELTICS,7896986269622
1002999,OVO NBA CHAVEIRO 160G BULLS,7896986269608
1003000,OVO NBA CHAVEIRO 160G WARRIORS,7896986269592
1003022,TAB PASCOA 120 AO LEITE,7896986268632
1003023,TAB PASCOA 120 BRANCO,7896986269455
1003024,OVO ACME 160G EXPLOSIVO,7896986269479
1003025,OVO URSO 160G AMAR,7896986268458
1003026,OVO URSINHO 160G AZUL,7896986268465
1003027,OVO URSINHO 160G ROSA,7896986268441
1003028,OVO LOONEY ALMOFADA 160G FRAJOLA,7896986268335
1003029,OVO LOONEY ALMOFADA 160G PERNA,7896986268342
1003030,OVO LOONEY ALMOFADA 160G PIU PIU,7896986268328
1003031,OVO CORTE 350 DO CHEF,7896986277856
1003041,OVO JERRY 160G PANTUFA G,7896986268380
1003043,OVO 280 BC DARK MILK,7896986269448
1003048,OVO JERRY 160G PANTUFA P,7896986268373
1003061,OVO GOURMET 350 NUTS,7896986269424
1003066,OVO PELU 250G HERMIONE,7896986269684
1003067,OVO HP PELUCIA 250G HARRY,7896986269660
1003078,BB 750 MOUSSE CHOCO 2L,7896986279409
1003079,OVO 600 DREAMS COOKIES 2L,7896986279430
1003081,OVO 350 GOURMET NUTS 2L,7896986279454
1003084,BB 750 COOKIES CREAM 2L,7896986279584
1003085,BB 750 BANOFFEE 2L,7896986279591
1003097,OVO 600 DREAMS MF AVELA 2L,7896986279744
1003114,OVO 600 7 CHOCOLATES 2L,7896986280542
1003126,OVO 10 BRANCO MACIÇO,7896986281358
1003127,KIT BRINDE PASCOA 23,7896986281334
1003153,OVO 160 URSINHOS CARINHOSOS,7896986281976
1003154,OVO LN 390 MEZZO 2L,7896986281969
1003155,OVO 160 WB 100 ANOS AO LEITE,7896986282034
1003156,OVO 160 CHOCOMONSTRO AO LEITE,7896986282003
1003157,OVO 160 TOM E JERRY AO LEITE,7896986282027
